unit_id,treatment,exposed,exposure_count,converted,data_source,scenario
SYN-008881,control,1,1,0,synthetic,near_null_effect
SYN-008882,treatment,1,1,0,synthetic,near_null_effect
SYN-008883,treatment,1,1,0,synthetic,near_null_effect
SYN-008884,treatment,1,1,0,synthetic,near_null_effect
SYN-008885,control,1,1,0,synthetic,near_null_effect
SYN-008886,control,1,1,1,synthetic,near_null_effect
SYN-008887,treatment,1,1,0,synthetic,near_null_effect
SYN-008888,control,1,1,0,synthetic,near_null_effect
SYN-008889,treatment,1,1,0,synthetic,near_null_effect
SYN-008890,control,1,1,0,synthetic,near_null_effect
SYN-008891,control,1,1,0,synthetic,near_null_effect
SYN-008892,treatment,1,1,0,synthetic,near_null_effect
SYN-008893,control,1,1,0,synthetic,near_null_effect
SYN-008894,treatment,1,1,0,synthetic,near_null_effect
SYN-008895,control,1,1,0,synthetic,near_null_effect
SYN-008896,treatment,1,1,0,synthetic,near_null_effect
SYN-008897,treatment,1,1,0,synthetic,near_null_effect
SYN-008898,control,1,1,0,synthetic,near_null_effect
SYN-008899,treatment,1,1,0,synthetic,near_null_effect
SYN-008900,treatment,1,1,0,synthetic,near_null_effect
SYN-008901,control,1,1,0,synthetic,near_null_effect
SYN-008902,control,1,1,0,synthetic,near_null_effect
SYN-008903,control,1,1,0,synthetic,near_null_effect
SYN-008904,control,1,1,0,synthetic,near_null_effect
SYN-008905,control,1,1,0,synthetic,near_null_effect
SYN-008906,treatment,1,1,0,synthetic,near_null_effect
SYN-008907,control,1,1,0,synthetic,near_null_effect
SYN-008908,treatment,1,1,0,synthetic,near_null_effect
SYN-008909,control,1,1,0,synthetic,near_null_effect
SYN-008910,control,1,1,0,synthetic,near_null_effect
SYN-008911,control,1,1,0,synthetic,near_null_effect
SYN-008912,treatment,1,1,0,synthetic,near_null_effect
SYN-008913,treatment,1,1,0,synthetic,near_null_effect
SYN-008914,control,1,1,0,synthetic,near_null_effect
SYN-008915,treatment,1,1,0,synthetic,near_null_effect
SYN-008916,treatment,1,1,0,synthetic,near_null_effect
SYN-008917,control,1,1,0,synthetic,near_null_effect
SYN-008918,control,1,1,0,synthetic,near_null_effect
SYN-008919,control,1,1,0,synthetic,near_null_effect
SYN-008920,treatment,1,1,0,synthetic,near_null_effect
SYN-008921,treatment,1,1,0,synthetic,near_null_effect
SYN-008922,treatment,1,1,0,synthetic,near_null_effect
SYN-008923,treatment,1,1,0,synthetic,near_null_effect
SYN-008924,treatment,1,1,0,synthetic,near_null_effect
SYN-008925,control,1,1,0,synthetic,near_null_effect
SYN-008926,treatment,1,1,1,synthetic,near_null_effect
SYN-008927,treatment,1,1,0,synthetic,near_null_effect
SYN-008928,control,1,1,1,synthetic,near_null_effect
SYN-008929,treatment,1,1,0,synthetic,near_null_effect
SYN-008930,treatment,1,1,0,synthetic,near_null_effect
SYN-008931,treatment,1,1,0,synthetic,near_null_effect
SYN-008932,treatment,1,1,0,synthetic,near_null_effect
SYN-008933,treatment,1,1,0,synthetic,near_null_effect
SYN-008934,control,1,1,0,synthetic,near_null_effect
SYN-008935,control,1,1,0,synthetic,near_null_effect
SYN-008936,control,1,1,0,synthetic,near_null_effect
SYN-008937,control,1,1,0,synthetic,near_null_effect
SYN-008938,treatment,1,1,1,synthetic,near_null_effect
SYN-008939,control,1,1,0,synthetic,near_null_effect
SYN-008940,control,1,1,0,synthetic,near_null_effect
SYN-008941,treatment,1,1,0,synthetic,near_null_effect
SYN-008942,control,1,1,0,synthetic,near_null_effect
SYN-008943,treatment,1,1,0,synthetic,near_null_effect
SYN-008944,treatment,1,1,0,synthetic,near_null_effect
SYN-008945,treatment,1,1,0,synthetic,near_null_effect
SYN-008946,treatment,1,1,0,synthetic,near_null_effect
SYN-008947,control,1,1,0,synthetic,near_null_effect
SYN-008948,treatment,1,1,0,synthetic,near_null_effect
SYN-008949,control,1,1,0,synthetic,near_null_effect
SYN-008950,treatment,1,1,0,synthetic,near_null_effect
SYN-008951,control,1,1,0,synthetic,near_null_effect
SYN-008952,treatment,1,1,0,synthetic,near_null_effect
SYN-008953,treatment,1,1,0,synthetic,near_null_effect
SYN-008954,control,1,1,0,synthetic,near_null_effect
SYN-008955,control,1,1,0,synthetic,near_null_effect
SYN-008956,treatment,1,1,1,synthetic,near_null_effect
SYN-008957,treatment,1,1,0,synthetic,near_null_effect
SYN-008958,treatment,1,1,0,synthetic,near_null_effect
SYN-008959,control,1,1,1,synthetic,near_null_effect
SYN-008960,treatment,1,1,0,synthetic,near_null_effect
SYN-008961,treatment,1,1,0,synthetic,near_null_effect
SYN-008962,treatment,1,1,0,synthetic,near_null_effect
SYN-008963,control,1,1,0,synthetic,near_null_effect
SYN-008964,treatment,1,1,0,synthetic,near_null_effect
SYN-008965,control,1,1,0,synthetic,near_null_effect
SYN-008966,treatment,1,1,1,synthetic,near_null_effect
SYN-008967,treatment,1,1,0,synthetic,near_null_effect
SYN-008968,control,1,1,0,synthetic,near_null_effect
SYN-008969,control,1,1,0,synthetic,near_null_effect
SYN-008970,treatment,1,1,0,synthetic,near_null_effect
SYN-008971,control,1,1,0,synthetic,near_null_effect
SYN-008972,treatment,1,1,0,synthetic,near_null_effect
SYN-008973,treatment,1,1,1,synthetic,near_null_effect
SYN-008974,control,1,1,0,synthetic,near_null_effect
SYN-008975,control,1,1,0,synthetic,near_null_effect
SYN-008976,treatment,1,1,0,synthetic,near_null_effect
SYN-008977,control,1,1,1,synthetic,near_null_effect
SYN-008978,treatment,1,1,0,synthetic,near_null_effect
SYN-008979,control,1,1,0,synthetic,near_null_effect
SYN-008980,treatment,1,1,0,synthetic,near_null_effect
SYN-008981,treatment,1,1,0,synthetic,near_null_effect
SYN-008982,treatment,1,1,0,synthetic,near_null_effect
SYN-008983,treatment,1,1,1,synthetic,near_null_effect
SYN-008984,control,1,1,0,synthetic,near_null_effect
SYN-008985,control,1,1,0,synthetic,near_null_effect
SYN-008986,treatment,1,1,0,synthetic,near_null_effect
SYN-008987,control,1,1,0,synthetic,near_null_effect
SYN-008988,treatment,1,1,0,synthetic,near_null_effect
SYN-008989,treatment,1,1,0,synthetic,near_null_effect
SYN-008990,control,1,1,0,synthetic,near_null_effect
SYN-008991,treatment,1,1,0,synthetic,near_null_effect
SYN-008992,treatment,1,1,0,synthetic,near_null_effect
SYN-008993,control,1,1,1,synthetic,near_null_effect
SYN-008994,control,1,1,0,synthetic,near_null_effect
SYN-008995,treatment,1,1,0,synthetic,near_null_effect
SYN-008996,control,1,1,0,synthetic,near_null_effect
SYN-008997,control,1,1,0,synthetic,near_null_effect
SYN-008998,treatment,1,1,0,synthetic,near_null_effect
SYN-008999,treatment,1,1,0,synthetic,near_null_effect
SYN-009000,treatment,1,1,0,synthetic,near_null_effect
SYN-009001,control,1,1,0,synthetic,near_null_effect
SYN-009002,control,1,1,0,synthetic,near_null_effect
SYN-009003,treatment,1,1,0,synthetic,near_null_effect
SYN-009004,treatment,1,1,0,synthetic,near_null_effect
SYN-009005,control,1,1,0,synthetic,near_null_effect
SYN-009006,control,1,1,1,synthetic,near_null_effect
SYN-009007,control,1,1,0,synthetic,near_null_effect
SYN-009008,treatment,1,1,0,synthetic,near_null_effect
SYN-009009,control,1,1,0,synthetic,near_null_effect
SYN-009010,treatment,1,1,0,synthetic,near_null_effect
SYN-009011,treatment,1,1,0,synthetic,near_null_effect
SYN-009012,control,1,1,0,synthetic,near_null_effect
SYN-009013,control,1,1,0,synthetic,near_null_effect
SYN-009014,control,1,1,0,synthetic,near_null_effect
SYN-009015,control,1,1,0,synthetic,near_null_effect
SYN-009016,control,1,1,0,synthetic,near_null_effect
SYN-009017,control,1,1,0,synthetic,near_null_effect
SYN-009018,control,1,1,0,synthetic,near_null_effect
SYN-009019,control,1,1,0,synthetic,near_null_effect
SYN-009020,treatment,1,1,0,synthetic,near_null_effect
SYN-009021,control,1,1,0,synthetic,near_null_effect
SYN-009022,treatment,1,1,1,synthetic,near_null_effect
SYN-009023,control,1,1,1,synthetic,near_null_effect
SYN-009024,treatment,1,1,0,synthetic,near_null_effect
SYN-009025,control,1,1,0,synthetic,near_null_effect
SYN-009026,treatment,1,1,0,synthetic,near_null_effect
SYN-009027,treatment,1,1,0,synthetic,near_null_effect
SYN-009028,treatment,1,1,0,synthetic,near_null_effect
SYN-009029,control,1,1,0,synthetic,near_null_effect
SYN-009030,control,1,1,0,synthetic,near_null_effect
SYN-009031,treatment,1,1,0,synthetic,near_null_effect
SYN-009032,treatment,1,1,0,synthetic,near_null_effect
SYN-009033,control,1,1,0,synthetic,near_null_effect
SYN-009034,treatment,1,1,0,synthetic,near_null_effect
SYN-009035,treatment,1,1,0,synthetic,near_null_effect
SYN-009036,treatment,1,1,0,synthetic,near_null_effect
SYN-009037,treatment,1,1,0,synthetic,near_null_effect
SYN-009038,control,1,1,0,synthetic,near_null_effect
SYN-009039,control,1,1,0,synthetic,near_null_effect
SYN-009040,control,1,1,0,synthetic,near_null_effect
SYN-009041,treatment,1,1,1,synthetic,near_null_effect
SYN-009042,control,1,1,0,synthetic,near_null_effect
SYN-009043,control,1,1,0,synthetic,near_null_effect
SYN-009044,treatment,1,1,0,synthetic,near_null_effect
SYN-009045,control,1,1,0,synthetic,near_null_effect
SYN-009046,control,1,1,0,synthetic,near_null_effect
SYN-009047,control,1,1,0,synthetic,near_null_effect
SYN-009048,control,1,1,0,synthetic,near_null_effect
SYN-009049,control,1,1,0,synthetic,near_null_effect
SYN-009050,control,1,1,0,synthetic,near_null_effect
SYN-009051,treatment,1,1,0,synthetic,near_null_effect
SYN-009052,treatment,1,1,1,synthetic,near_null_effect
SYN-009053,treatment,1,1,0,synthetic,near_null_effect
SYN-009054,control,1,1,0,synthetic,near_null_effect
SYN-009055,treatment,1,1,0,synthetic,near_null_effect
SYN-009056,treatment,1,1,1,synthetic,near_null_effect
SYN-009057,control,1,1,0,synthetic,near_null_effect
SYN-009058,treatment,1,1,0,synthetic,near_null_effect
SYN-009059,treatment,1,1,0,synthetic,near_null_effect
SYN-009060,control,1,1,0,synthetic,near_null_effect
SYN-009061,treatment,1,1,0,synthetic,near_null_effect
SYN-009062,control,1,1,0,synthetic,near_null_effect
SYN-009063,treatment,1,1,0,synthetic,near_null_effect
SYN-009064,treatment,1,1,0,synthetic,near_null_effect
SYN-009065,treatment,1,1,0,synthetic,near_null_effect
SYN-009066,control,1,1,0,synthetic,near_null_effect
SYN-009067,treatment,1,1,0,synthetic,near_null_effect
SYN-009068,treatment,1,1,0,synthetic,near_null_effect
SYN-009069,treatment,1,1,0,synthetic,near_null_effect
SYN-009070,treatment,1,1,0,synthetic,near_null_effect
SYN-009071,control,1,1,0,synthetic,near_null_effect
SYN-009072,control,1,1,0,synthetic,near_null_effect
SYN-009073,control,1,1,0,synthetic,near_null_effect
SYN-009074,control,1,1,0,synthetic,near_null_effect
SYN-009075,treatment,1,1,0,synthetic,near_null_effect
SYN-009076,treatment,1,1,0,synthetic,near_null_effect
SYN-009077,treatment,1,1,0,synthetic,near_null_effect
SYN-009078,control,1,1,0,synthetic,near_null_effect
SYN-009079,treatment,1,1,0,synthetic,near_null_effect
SYN-009080,control,1,1,0,synthetic,near_null_effect
SYN-009081,control,1,1,0,synthetic,near_null_effect
SYN-009082,treatment,1,1,1,synthetic,near_null_effect
SYN-009083,control,1,1,1,synthetic,near_null_effect
SYN-009084,treatment,1,1,1,synthetic,near_null_effect
SYN-009085,treatment,1,1,0,synthetic,near_null_effect
SYN-009086,treatment,1,1,1,synthetic,near_null_effect
SYN-009087,control,1,1,0,synthetic,near_null_effect
SYN-009088,control,1,1,0,synthetic,near_null_effect
SYN-009089,treatment,1,1,0,synthetic,near_null_effect
SYN-009090,control,1,1,0,synthetic,near_null_effect
SYN-009091,control,1,1,0,synthetic,near_null_effect
SYN-009092,control,1,1,0,synthetic,near_null_effect
SYN-009093,control,1,1,1,synthetic,near_null_effect
SYN-009094,control,1,1,0,synthetic,near_null_effect
SYN-009095,control,1,1,0,synthetic,near_null_effect
SYN-009096,control,1,1,0,synthetic,near_null_effect
SYN-009097,control,1,1,0,synthetic,near_null_effect
SYN-009098,treatment,1,1,0,synthetic,near_null_effect
SYN-009099,treatment,1,1,1,synthetic,near_null_effect
SYN-009100,treatment,1,1,0,synthetic,near_null_effect
SYN-009101,treatment,1,1,0,synthetic,near_null_effect
SYN-009102,treatment,1,1,0,synthetic,near_null_effect
SYN-009103,control,1,1,0,synthetic,near_null_effect
SYN-009104,control,1,1,0,synthetic,near_null_effect
SYN-009105,control,1,1,0,synthetic,near_null_effect
SYN-009106,control,1,1,0,synthetic,near_null_effect
SYN-009107,control,1,1,0,synthetic,near_null_effect
SYN-009108,control,1,1,1,synthetic,near_null_effect
SYN-009109,control,1,1,0,synthetic,near_null_effect
SYN-009110,control,1,1,0,synthetic,near_null_effect
SYN-009111,treatment,1,1,1,synthetic,near_null_effect
SYN-009112,treatment,1,1,0,synthetic,near_null_effect
SYN-009113,treatment,1,1,0,synthetic,near_null_effect
SYN-009114,control,1,1,0,synthetic,near_null_effect
SYN-009115,treatment,1,1,0,synthetic,near_null_effect
SYN-009116,control,1,1,0,synthetic,near_null_effect
SYN-009117,control,1,1,0,synthetic,near_null_effect
SYN-009118,control,1,1,0,synthetic,near_null_effect
SYN-009119,control,1,1,0,synthetic,near_null_effect
SYN-009120,control,1,1,0,synthetic,near_null_effect
SYN-009121,treatment,1,1,0,synthetic,near_null_effect
SYN-009122,treatment,1,1,1,synthetic,near_null_effect
SYN-009123,control,1,1,0,synthetic,near_null_effect
SYN-009124,control,1,1,0,synthetic,near_null_effect
SYN-009125,control,1,1,0,synthetic,near_null_effect
SYN-009126,treatment,1,1,0,synthetic,near_null_effect
SYN-009127,treatment,1,1,0,synthetic,near_null_effect
SYN-009128,control,1,1,0,synthetic,near_null_effect
SYN-009129,treatment,1,1,0,synthetic,near_null_effect
SYN-009130,treatment,1,1,1,synthetic,near_null_effect
SYN-009131,treatment,1,1,0,synthetic,near_null_effect
SYN-009132,treatment,1,1,0,synthetic,near_null_effect
SYN-009133,control,1,1,0,synthetic,near_null_effect
SYN-009134,control,1,1,0,synthetic,near_null_effect
SYN-009135,treatment,1,1,1,synthetic,near_null_effect
SYN-009136,control,1,1,1,synthetic,near_null_effect
SYN-009137,treatment,1,1,0,synthetic,near_null_effect
SYN-009138,treatment,1,1,1,synthetic,near_null_effect
SYN-009139,control,1,1,1,synthetic,near_null_effect
SYN-009140,control,1,1,1,synthetic,near_null_effect
SYN-009141,control,1,1,0,synthetic,near_null_effect
SYN-009142,control,1,1,0,synthetic,near_null_effect
SYN-009143,control,1,1,0,synthetic,near_null_effect
SYN-009144,control,1,1,0,synthetic,near_null_effect
SYN-009145,treatment,1,1,0,synthetic,near_null_effect
SYN-009146,control,1,1,0,synthetic,near_null_effect
SYN-009147,treatment,1,1,1,synthetic,near_null_effect
SYN-009148,control,1,1,1,synthetic,near_null_effect
SYN-009149,treatment,1,1,0,synthetic,near_null_effect
SYN-009150,control,1,1,0,synthetic,near_null_effect
SYN-009151,control,1,1,0,synthetic,near_null_effect
SYN-009152,treatment,1,1,0,synthetic,near_null_effect
SYN-009153,control,1,1,0,synthetic,near_null_effect
SYN-009154,control,1,1,0,synthetic,near_null_effect
SYN-009155,treatment,1,1,0,synthetic,near_null_effect
SYN-009156,control,1,1,0,synthetic,near_null_effect
SYN-009157,treatment,1,1,0,synthetic,near_null_effect
SYN-009158,treatment,1,1,1,synthetic,near_null_effect
SYN-009159,control,1,1,0,synthetic,near_null_effect
SYN-009160,control,1,1,0,synthetic,near_null_effect
SYN-009161,treatment,1,1,0,synthetic,near_null_effect
SYN-009162,treatment,1,1,0,synthetic,near_null_effect
SYN-009163,treatment,1,1,0,synthetic,near_null_effect
SYN-009164,treatment,1,1,1,synthetic,near_null_effect
SYN-009165,control,1,1,0,synthetic,near_null_effect
SYN-009166,treatment,1,1,0,synthetic,near_null_effect
SYN-009167,treatment,1,1,0,synthetic,near_null_effect
SYN-009168,control,1,1,0,synthetic,near_null_effect
SYN-009169,control,1,1,0,synthetic,near_null_effect
SYN-009170,treatment,1,1,0,synthetic,near_null_effect
SYN-009171,control,1,1,0,synthetic,near_null_effect
SYN-009172,treatment,1,1,0,synthetic,near_null_effect
SYN-009173,treatment,1,1,0,synthetic,near_null_effect
SYN-009174,treatment,1,1,0,synthetic,near_null_effect
SYN-009175,control,1,1,0,synthetic,near_null_effect
SYN-009176,treatment,1,1,0,synthetic,near_null_effect
SYN-009177,treatment,1,1,0,synthetic,near_null_effect
SYN-009178,control,1,1,0,synthetic,near_null_effect
SYN-009179,control,1,1,0,synthetic,near_null_effect
SYN-009180,control,1,1,0,synthetic,near_null_effect
SYN-009181,control,1,1,0,synthetic,near_null_effect
SYN-009182,control,1,1,1,synthetic,near_null_effect
SYN-009183,control,1,1,0,synthetic,near_null_effect
SYN-009184,treatment,1,1,1,synthetic,near_null_effect
SYN-009185,treatment,1,1,0,synthetic,near_null_effect
SYN-009186,control,1,1,0,synthetic,near_null_effect
SYN-009187,treatment,1,1,0,synthetic,near_null_effect
SYN-009188,treatment,1,1,0,synthetic,near_null_effect
SYN-009189,control,1,1,0,synthetic,near_null_effect
SYN-009190,control,1,1,0,synthetic,near_null_effect
SYN-009191,treatment,1,1,0,synthetic,near_null_effect
SYN-009192,control,1,1,0,synthetic,near_null_effect
SYN-009193,treatment,1,1,0,synthetic,near_null_effect
SYN-009194,control,1,1,0,synthetic,near_null_effect
SYN-009195,treatment,1,1,0,synthetic,near_null_effect
SYN-009196,control,1,1,0,synthetic,near_null_effect
SYN-009197,treatment,1,1,0,synthetic,near_null_effect
SYN-009198,control,1,1,0,synthetic,near_null_effect
SYN-009199,control,1,1,0,synthetic,near_null_effect
SYN-009200,control,1,1,1,synthetic,near_null_effect
SYN-009201,treatment,1,1,0,synthetic,near_null_effect
SYN-009202,control,1,1,0,synthetic,near_null_effect
SYN-009203,treatment,1,1,0,synthetic,near_null_effect
SYN-009204,control,1,1,0,synthetic,near_null_effect
SYN-009205,control,1,1,0,synthetic,near_null_effect
SYN-009206,treatment,1,1,0,synthetic,near_null_effect
SYN-009207,control,1,1,0,synthetic,near_null_effect
SYN-009208,treatment,1,1,0,synthetic,near_null_effect
SYN-009209,treatment,1,1,0,synthetic,near_null_effect
SYN-009210,control,1,1,0,synthetic,near_null_effect
SYN-009211,control,1,1,0,synthetic,near_null_effect
SYN-009212,treatment,1,1,0,synthetic,near_null_effect
SYN-009213,control,1,1,0,synthetic,near_null_effect
SYN-009214,treatment,1,1,0,synthetic,near_null_effect
SYN-009215,control,1,1,0,synthetic,near_null_effect
SYN-009216,control,1,1,0,synthetic,near_null_effect
SYN-009217,control,1,1,0,synthetic,near_null_effect
SYN-009218,treatment,1,1,0,synthetic,near_null_effect
SYN-009219,treatment,1,1,1,synthetic,near_null_effect
SYN-009220,treatment,1,1,0,synthetic,near_null_effect
SYN-009221,control,1,1,0,synthetic,near_null_effect
SYN-009222,treatment,1,1,0,synthetic,near_null_effect
SYN-009223,control,1,1,0,synthetic,near_null_effect
SYN-009224,treatment,1,1,0,synthetic,near_null_effect
SYN-009225,treatment,1,1,0,synthetic,near_null_effect
SYN-009226,control,1,1,0,synthetic,near_null_effect
SYN-009227,control,1,1,0,synthetic,near_null_effect
SYN-009228,treatment,1,1,0,synthetic,near_null_effect
SYN-009229,control,1,1,0,synthetic,near_null_effect
SYN-009230,treatment,1,1,0,synthetic,near_null_effect
SYN-009231,treatment,1,1,1,synthetic,near_null_effect
